,precision,recall,thresholds,
13368,0.400531116,0.906691061,0.085913095,0.555617843
13369,0.400577367,0.906691061,0.085916667,0.555662342
13370,0.400623629,0.906691061,0.085930952,0.555706848
13371,0.400669901,0.906691061,0.085966667,0.555751362
13372,0.400716183,0.906691061,0.086008333,0.555795882
13373,0.400762477,0.906691061,0.086053571,0.55584041
13374,0.400808781,0.906691061,0.086091667,0.555884945
13375,0.400855096,0.906691061,0.086102381,0.555929487
13376,0.400901421,0.906691061,0.086108333,0.555974036
13377,0.400947758,0.906691061,0.08614881,0.556018593
13378,0.400994105,0.906691061,0.0861875,0.556063156
13379,0.401040462,0.906691061,0.086194048,0.556107727
13380,0.401086831,0.906691061,0.0862,0.556152305
13381,0.40113321,0.906691061,0.086208333,0.55619689
13382,0.401063953,0.906429692,0.08622381,0.556081135
13383,0.40111034,0.906429692,0.086283333,0.556125722
13384,0.401156738,0.906429692,0.086345238,0.556170315
13385,0.401203147,0.906429692,0.086365476,0.556214916
13386,0.401249566,0.906429692,0.086369444,0.556259524
13387,0.401295996,0.906429692,0.086428571,0.556304139
13388,0.401342437,0.906429692,0.086429167,0.556348761
13389,0.401388889,0.906429692,0.086433333,0.55639339
13390,0.401435351,0.906429692,0.086441667,0.556438026
13391,0.401481824,0.906429692,0.086466667,0.55648267
13392,0.401528308,0.906429692,0.0865,0.556527321
13393,0.401574803,0.906429692,0.08651369,0.556571979
13394,0.401621309,0.906429692,0.086525,0.556616644
13395,0.401667825,0.906429692,0.086574405,0.556661316
13396,0.401714352,0.906429692,0.086588889,0.556705996
13397,0.40176089,0.906429692,0.086616667,0.556750682
13398,0.401807438,0.906429692,0.086647619,0.556795376
13399,0.401853998,0.906429692,0.086654167,0.556840077
13400,0.401900568,0.906429692,0.086667262,0.556884785
13401,0.401947149,0.906429692,0.086675,0.556929501
13402,0.401993741,0.906429692,0.086678571,0.556974223
13403,0.401924415,0.906168322,0.086691667,0.556858336
13404,0.401971014,0.906168322,0.086725,0.55690306
13405,0.402017625,0.906168322,0.086732143,0.556947791
13406,0.402064247,0.906168322,0.086783333,0.55699253
13407,0.402110879,0.906168322,0.086820833,0.557037275
13408,0.402157522,0.906168322,0.086825,0.557082028
13409,0.402204176,0.906168322,0.086841667,0.557126788
13410,0.402250841,0.906168322,0.086861905,0.557171555
13411,0.402297517,0.906168322,0.086914079,0.557216329
13412,0.402344203,0.906168322,0.086931589,0.557261111
13413,0.402390901,0.906168322,0.086941667,0.557305899
13414,0.402437609,0.906168322,0.086970238,0.557350695
13415,0.402484328,0.906168322,0.087,0.557395498
13416,0.402531058,0.906168322,0.087,0.557440309
13417,0.402577798,0.906168322,0.087014881,0.557485126
13418,0.40262455,0.906168322,0.087117262,0.557529951
13419,0.402671312,0.906168322,0.087184524,0.557574783
13420,0.40276487,0.906168322,0.087191667,0.557664468
13421,0.402811665,0.906168322,0.087194048,0.557709322
13422,0.402858471,0.906168322,0.087195238,0.557754183
13423,0.402905288,0.906168322,0.087225,0.557799051
13424,0.402882715,0.905906952,0.087253571,0.557727894
13425,0.402929551,0.905906952,0.087264286,0.557772771
13426,0.402976398,0.905906952,0.087283333,0.557817655
13427,0.402906977,0.905645583,0.087341667,0.557701593
13428,0.402953832,0.905645583,0.087358333,0.557746479
13429,0.403000698,0.905645583,0.087375,0.557791372
13430,0.403047575,0.905645583,0.087379167,0.557836271
13431,0.403094463,0.905645583,0.087408333,0.557881179
13432,0.403141361,0.905645583,0.08741131,0.557926093
13433,0.403188271,0.905645583,0.087470833,0.557971014
13434,0.403235191,0.905645583,0.087503571,0.558015943
13435,0.403282123,0.905645583,0.087541667,0.558060879
13436,0.403329065,0.905645583,0.08758631,0.558105823
13437,0.403376019,0.905645583,0.0875875,0.558150773
13438,0.403306555,0.905384213,0.087627381,0.558034636
13439,0.403353517,0.905384213,0.087629762,0.558079588
13440,0.403400489,0.905384213,0.087636905,0.558124547
13441,0.403447473,0.905384213,0.087683333,0.558169513
13442,0.403494467,0.905384213,0.087684524,0.558214487
13443,0.403541473,0.905384213,0.0877,0.558259468
13444,0.403588489,0.905384213,0.087704762,0.558304456
13445,0.403635516,0.905384213,0.087711905,0.558349452
13446,0.403682554,0.905384213,0.087766667,0.558394455
13447,0.403729604,0.905384213,0.087775,0.558439465
13448,0.403776664,0.905384213,0.087788095,0.558484482
13449,0.403823735,0.905384213,0.087789286,0.558529507
13450,0.403870817,0.905384213,0.087808333,0.558574538
13451,0.403801306,0.905122844,0.087810714,0.558458313
13452,0.403848397,0.905122844,0.087819444,0.558503347
13453,0.403895498,0.905122844,0.087828571,0.558548387
13454,0.403942611,0.905122844,0.087835714,0.558593435
13455,0.403989734,0.905122844,0.087908333,0.55863849
13456,0.404036869,0.905122844,0.087933333,0.558683552
13457,0.404084014,0.905122844,0.087936905,0.558728622
13458,0.40413117,0.905122844,0.087991667,0.558773699
13459,0.404178338,0.905122844,0.087991667,0.558818783
13460,0.404225517,0.905122844,0.08801131,0.558863875
13461,0.404272706,0.905122844,0.088040476,0.558908974
13462,0.404319907,0.905122844,0.088086905,0.55895408
13463,0.404367118,0.905122844,0.088108333,0.558999193
13464,0.404414341,0.905122844,0.088111905,0.559044314
13465,0.404461574,0.905122844,0.088125,0.559089441
13466,0.404508819,0.905122844,0.088129167,0.559134577
13467,0.404556075,0.905122844,0.088130754,0.559179719
13468,0.404603342,0.905122844,0.088145238,0.559224869
13469,0.404650619,0.905122844,0.088158333,0.559270026
13470,0.404697908,0.905122844,0.088178571,0.55931519
13471,0.404745208,0.905122844,0.088216667,0.559360362
13472,0.404792519,0.905122844,0.088217857,0.559405541
13473,0.404839841,0.905122844,0.088227976,0.559450727
13474,0.404887174,0.905122844,0.088242857,0.559495921
13475,0.404934518,0.905122844,0.088245238,0.559541121
13476,0.404981873,0.905122844,0.088269048,0.559586329
13477,0.404912281,0.904861474,0.088270238,0.559469942
13478,0.404959644,0.904861474,0.088270238,0.559515152
13479,0.405007019,0.904861474,0.088282143,0.559560369
13480,0.405054405,0.904861474,0.0883,0.559605593
13481,0.405101802,0.904861474,0.088308333,0.559650824
13482,0.40514921,0.904861474,0.088315476,0.559696063
13483,0.405196629,0.904861474,0.088341667,0.55974131
13484,0.405244059,0.904861474,0.088371429,0.559786563
13485,0.405291501,0.904861474,0.088466667,0.559831824
13486,0.405338953,0.904861474,0.088483333,0.559877092
13487,0.405269321,0.904600105,0.088528571,0.559760634
13488,0.405316782,0.904600105,0.088608333,0.559805904
13489,0.405364254,0.904600105,0.088641667,0.559851181
13490,0.405411737,0.904600105,0.088658333,0.559896465
13491,0.405459231,0.904600105,0.088669048,0.559941757
13492,0.405506737,0.904600105,0.088686905,0.559987056
13493,0.405554254,0.904600105,0.088691667,0.560032362
13494,0.405601781,0.904600105,0.08872619,0.560077676
13495,0.40564932,0.904600105,0.088728571,0.560122997
13496,0.40569687,0.904600105,0.088733333,0.560168326
13497,0.405744431,0.904600105,0.088741667,0.560213661
13498,0.405792004,0.904600105,0.088759524,0.560259004
13499,0.405839587,0.904600105,0.088790476,0.560304355
13500,0.405887182,0.904600105,0.08880119,0.560349713
13501,0.405934788,0.904600105,0.088814881,0.560395078
13502,0.405982405,0.904600105,0.088825,0.56044045
13503,0.406030033,0.904600105,0.088869048,0.56048583
13504,0.406077672,0.904600105,0.088883333,0.560531217
13505,0.406125323,0.904600105,0.088903571,0.560576612
13506,0.406172984,0.904600105,0.088911905,0.560622013
13507,0.406220657,0.904600105,0.08894881,0.560667423
13508,0.406268341,0.904600105,0.08895,0.560712839
13509,0.406316037,0.904600105,0.088958333,0.560758263
13510,0.406363743,0.904600105,0.088958333,0.560803694
13511,0.406411461,0.904600105,0.088983333,0.560849133
13512,0.40645919,0.904600105,0.088988095,0.560894579
13513,0.40650693,0.904600105,0.089,0.560940032
13514,0.406554681,0.904600105,0.089029167,0.560985493
13515,0.406602444,0.904600105,0.08905,0.561030961
13516,0.406650217,0.904600105,0.0891,0.561076437
13517,0.406698002,0.904600105,0.089191667,0.56112192
13518,0.406745799,0.904600105,0.089214286,0.56116741
13519,0.406793606,0.904600105,0.089233333,0.561212907
13520,0.406723874,0.904338735,0.089245833,0.561096246
13521,0.406771691,0.904338735,0.08925,0.561141745
13522,0.40670194,0.904077365,0.089257738,0.561025059
13523,0.406749765,0.904077365,0.089278571,0.56107056
13524,0.406797601,0.904077365,0.089280556,0.561116068
13525,0.406845448,0.904077365,0.089286905,0.561161583
13526,0.406893307,0.904077365,0.08929881,0.561207106
13527,0.406941176,0.904077365,0.089325,0.561252637
13528,0.406989058,0.904077365,0.089352381,0.561298174
13529,0.40703695,0.904077365,0.089354167,0.56134372
13530,0.407084853,0.904077365,0.0893875,0.561389272
13531,0.407132768,0.904077365,0.089403571,0.561434832
13532,0.407180695,0.904077365,0.089408333,0.561480399
13533,0.407110902,0.903815996,0.089452381,0.561363636
13534,0.407158837,0.903815996,0.089458333,0.561409205
13535,0.407206783,0.903815996,0.089478571,0.561454782
13536,0.40725474,0.903815996,0.089497222,0.561500365
13537,0.407302709,0.903815996,0.089514372,0.561545956
13538,0.407350689,0.903815996,0.089525,0.561591555
13539,0.40739868,0.903815996,0.089533333,0.561637161
13540,0.407446683,0.903815996,0.089583333,0.561682774
13541,0.407494697,0.903815996,0.089591667,0.561728395
13542,0.407542722,0.903815996,0.089599603,0.561774023
13543,0.407590759,0.903815996,0.089620238,0.561819659
13544,0.407638807,0.903815996,0.089622619,0.561865302
13545,0.407686866,0.903815996,0.089711508,0.561910952
13546,0.407783019,0.903815996,0.089716667,0.562002275
13547,0.407831112,0.903815996,0.089725,0.562047948
13548,0.407879217,0.903815996,0.089728571,0.562093628
13549,0.407927333,0.903815996,0.08975119,0.562139316
13550,0.40797546,0.903815996,0.089758333,0.562185011
13551,0.408023599,0.903815996,0.08977381,0.562230713
13552,0.408071749,0.903815996,0.0898,0.562276423
13553,0.40811991,0.903815996,0.08980119,0.56232214
13554,0.408168083,0.903815996,0.089805952,0.562367865
13555,0.408216267,0.903815996,0.089841667,0.562413597
13556,0.408264463,0.903815996,0.089844444,0.562459336
13557,0.40831267,0.903815996,0.08985,0.562505083
13558,0.408360888,0.903815996,0.089858333,0.562550838
13559,0.408409118,0.903815996,0.08987381,0.5625966
13560,0.408457359,0.903815996,0.089927381,0.562642369
13561,0.408505611,0.903815996,0.089939881,0.562688146
13562,0.408435728,0.903554626,0.089951786,0.562571196
13563,0.408365828,0.903293257,0.090024405,0.562454227
13564,0.408414087,0.903293257,0.090035714,0.5625
13565,0.408462357,0.903293257,0.090046429,0.56254578
13566,0.408510638,0.903293257,0.090057143,0.562591568
13567,0.408440714,0.903031887,0.090063095,0.562474562
13568,0.408489004,0.903031887,0.090082143,0.562520352
13569,0.408537306,0.903031887,0.090083333,0.562566148
13570,0.40858562,0.903031887,0.090110714,0.562611952
13571,0.408633944,0.903031887,0.090125,0.562657764
13572,0.408682281,0.903031887,0.090125,0.562703583
13573,0.408730628,0.903031887,0.090139286,0.56274941
13574,0.408778987,0.903031887,0.090160714,0.562795244
13575,0.408827358,0.903031887,0.090166667,0.562841085
13576,0.40887574,0.903031887,0.090183333,0.562886934
13577,0.408924133,0.903031887,0.090184325,0.56293279
13578,0.408972538,0.903031887,0.09027381,0.562978654
13579,0.409020954,0.903031887,0.090276587,0.563024525
13580,0.409069382,0.903031887,0.090283333,0.563070404
13581,0.409117821,0.903031887,0.090315476,0.56311629
13582,0.409166272,0.903031887,0.09032381,0.563162184
13583,0.409214734,0.903031887,0.090391667,0.563208085
13584,0.409263208,0.903031887,0.090391667,0.563253994
13585,0.409311693,0.903031887,0.090408333,0.56329991
13586,0.40936019,0.903031887,0.090420238,0.563345834
13587,0.409408698,0.903031887,0.090433333,0.563391765
13588,0.409457217,0.903031887,0.090441667,0.563437704
13589,0.409505748,0.903031887,0.09052619,0.56348365
13590,0.409554291,0.903031887,0.09055,0.563529604
13591,0.409602845,0.903031887,0.090558333,0.563575565
13592,0.409651411,0.903031887,0.090584564,0.563621533
13593,0.409699988,0.903031887,0.090622024,0.56366751
13594,0.409748577,0.903031887,0.090628571,0.563713493
13595,0.409797177,0.903031887,0.090633333,0.563759484
13596,0.409845789,0.903031887,0.090666667,0.563805483
13597,0.409894412,0.903031887,0.0907,0.563851489
13598,0.409943047,0.903031887,0.090716667,0.563897503
13599,0.409991693,0.903031887,0.090732738,0.563943524
13600,0.410040351,0.903031887,0.090744444,0.563989553
13601,0.410089021,0.903031887,0.090755952,0.564035589
13602,0.410137702,0.903031887,0.090766667,0.564081633
13603,0.410186394,0.903031887,0.090775,0.564127684
13604,0.410235099,0.903031887,0.090791667,0.564173743
13605,0.410283814,0.903031887,0.090816667,0.564219809
13606,0.410332542,0.903031887,0.09082381,0.564265883
13607,0.41038128,0.903031887,0.090825,0.564311964
13608,0.410311238,0.902770518,0.090833333,0.564194708
13609,0.410359986,0.902770518,0.090841667,0.564240791
13610,0.410408745,0.902770518,0.090845833,0.564286881
13611,0.410457516,0.902770518,0.09085,0.564332979
13612,0.410506299,0.902770518,0.090853571,0.564379085
13613,0.410555093,0.902770518,0.090879167,0.564425198
13614,0.410603899,0.902770518,0.090882143,0.564471319
13615,0.410652717,0.902770518,0.090891667,0.564517447
13616,0.41058264,0.902509148,0.090936905,0.564400131
13617,0.410631466,0.902509148,0.090949784,0.564446261
13618,0.410680304,0.902509148,0.0909625,0.564492398
13619,0.410729154,0.902509148,0.091033333,0.564538543
13620,0.410778016,0.902509148,0.091061905,0.564584696
13621,0.410826889,0.902509148,0.091082143,0.564630856
13622,0.410875773,0.902509148,0.091116667,0.564677024
13623,0.41092467,0.902509148,0.091157143,0.564723199
13624,0.410973578,0.902509148,0.091158333,0.564769382
13625,0.411022497,0.902509148,0.091171429,0.564815572
13626,0.411071429,0.902509148,0.091208333,0.56486177
13627,0.411120371,0.902509148,0.091241667,0.564907975
13628,0.411169326,0.902509148,0.091277381,0.564954188
13629,0.411218292,0.902509148,0.091333333,0.565000409
13630,0.41126727,0.902509148,0.091358333,0.565046637
13631,0.41131626,0.902509148,0.091375,0.565092873
13632,0.411365261,0.902509148,0.091378571,0.565139116
13633,0.411414274,0.902509148,0.091378571,0.565185367
13634,0.411463298,0.902509148,0.091395238,0.565231625
13635,0.411512335,0.902509148,0.091397619,0.565277891
13636,0.411561383,0.902509148,0.091411104,0.565324165
13637,0.411610442,0.902509148,0.091416667,0.565370446
13638,0.411659514,0.902509148,0.091444444,0.565416735
13639,0.411708597,0.902509148,0.091458333,0.565463031
13640,0.411757691,0.902509148,0.091458333,0.565509335
13641,0.411687537,0.902247778,0.091494048,0.56539186
13642,0.411736641,0.902247778,0.0915,0.565438165
13643,0.411785757,0.902247778,0.091513095,0.565484479
13644,0.411834884,0.902247778,0.091520833,0.565530799
13645,0.411884023,0.902247778,0.091541667,0.565577128
13646,0.411933174,0.902247778,0.091545833,0.565623464
13647,0.412031511,0.902247778,0.091583333,0.565716159
13648,0.412080697,0.902247778,0.091594048,0.565762517
13649,0.412129895,0.902247778,0.0916,0.565808884
13650,0.412179104,0.902247778,0.091603571,0.565855258
13651,0.412228326,0.902247778,0.091621429,0.565901639
13652,0.412277559,0.902247778,0.091633333,0.565948029
13653,0.412326804,0.902247778,0.091678571,0.565994425
13654,0.41237606,0.902247778,0.091695833,0.56604083
13655,0.412425329,0.902247778,0.0917,0.566087242
13656,0.412474609,0.902247778,0.091706548,0.566133661
13657,0.412523901,0.902247778,0.091725,0.566180089
13658,0.412573204,0.902247778,0.091741667,0.566226523
13659,0.41262252,0.902247778,0.091747619,0.566272966
13660,0.412671847,0.902247778,0.091747619,0.566319416
13661,0.412721186,0.902247778,0.091757738,0.566365874
13662,0.412770537,0.902247778,0.091775,0.566412339
13663,0.4128199,0.902247778,0.091775397,0.566458812
13664,0.412869274,0.902247778,0.091783333,0.566505293
13665,0.41291866,0.902247778,0.091811905,0.566551781
13666,0.412968058,0.902247778,0.091820238,0.566598277
13667,0.413017468,0.902247778,0.091841667,0.56664478
13668,0.41306689,0.902247778,0.09185,0.566691291
13669,0.413116324,0.902247778,0.091871032,0.56673781
13670,0.413165769,0.902247778,0.091882143,0.566784336
13671,0.413215226,0.902247778,0.09192381,0.56683087
13672,0.413264695,0.902247778,0.091970238,0.566877412
13673,0.413314176,0.902247778,0.091994048,0.566923961
13674,0.413243923,0.901986409,0.091998214,0.566806274
13675,0.413293413,0.901986409,0.092007143,0.566852825
13676,0.413342915,0.901986409,0.092025,0.566899384
13677,0.413392429,0.901986409,0.0920625,0.56694595
13678,0.413441955,0.901986409,0.092066667,0.566992524
13679,0.413491493,0.901986409,0.0921,0.567039106
13680,0.413541043,0.901986409,0.092108333,0.567085696
13681,0.413590604,0.901986409,0.092166667,0.567132293
13682,0.413640177,0.901986409,0.092179167,0.567178897
13683,0.413689763,0.901986409,0.092244048,0.56722551
13684,0.41361947,0.901725039,0.092254762,0.56710775
13685,0.413669065,0.901725039,0.092258333,0.567154365
13686,0.413718671,0.901725039,0.092259524,0.567200986
13687,0.41376829,0.901725039,0.092266667,0.567247616
13688,0.41381792,0.901725039,0.092275,0.567294253
13689,0.413867562,0.901725039,0.092283333,0.567340898
13690,0.413917217,0.901725039,0.092285714,0.56738755
13691,0.413846892,0.90146367,0.0923,0.567269737
13692,0.413896556,0.90146367,0.092311905,0.567316391
13693,0.413946231,0.90146367,0.09234881,0.567363053
13694,0.413995919,0.90146367,0.092366667,0.567409723
13695,0.414045618,0.90146367,0.092391071,0.5674564
13696,0.41409533,0.90146367,0.092391667,0.567503085
13697,0.414145053,0.90146367,0.0924,0.567549778
13698,0.414194788,0.90146367,0.092416667,0.567596478
13699,0.414244535,0.90146367,0.092453571,0.567643186
13700,0.414294294,0.90146367,0.092511905,0.567689902
13701,0.414344065,0.90146367,0.092525,0.567736626
13702,0.414393848,0.90146367,0.09252619,0.567783357
13703,0.414443643,0.90146367,0.092539881,0.567830095
13704,0.41449345,0.90146367,0.092541667,0.567876842
13705,0.414543269,0.90146367,0.092570833,0.567923596
13706,0.4145931,0.90146367,0.092610714,0.567970358
13707,0.414522722,0.9012023,0.092616667,0.567852437
13708,0.414572562,0.9012023,0.0927,0.567899201
13709,0.414622415,0.9012023,0.092761905,0.567945973
13710,0.414672279,0.9012023,0.092766667,0.567992752
13711,0.414722155,0.9012023,0.092782143,0.568039539
13712,0.414772044,0.9012023,0.092807143,0.568086333
13713,0.414821944,0.9012023,0.092833391,0.568133136
13714,0.414871857,0.9012023,0.092883333,0.568179946
13715,0.414921781,0.9012023,0.092891667,0.568226763
13716,0.414971717,0.9012023,0.092895238,0.568273589
13717,0.415021666,0.9012023,0.092904762,0.568320422
13718,0.415071626,0.9012023,0.092910714,0.568367263
13719,0.415121599,0.9012023,0.092925,0.568414111
13720,0.415171583,0.9012023,0.092928396,0.568460968
13721,0.41522158,0.9012023,0.092954762,0.568507832
13722,0.415271589,0.9012023,0.092980952,0.568554704
13723,0.415321609,0.9012023,0.093005952,0.568601583
13724,0.415371642,0.9012023,0.093016667,0.56864847
13725,0.415421687,0.9012023,0.093036905,0.568695365
13726,0.415471744,0.9012023,0.093047619,0.568742268
13727,0.415401302,0.90094093,0.0930625,0.568624216
13728,0.415451368,0.90094093,0.093069048,0.568671121
13729,0.415501446,0.90094093,0.093119048,0.568718033
13730,0.415430983,0.900679561,0.093166667,0.56859995
13731,0.415481071,0.900679561,0.093183333,0.568646865
13732,0.415410587,0.900418191,0.093190476,0.568528756
13733,0.415460685,0.900418191,0.093225794,0.568575673
13734,0.415510795,0.900418191,0.09322619,0.568622596
13735,0.415560917,0.900418191,0.093241667,0.568669528
13736,0.415611051,0.900418191,0.0933,0.568716467
13737,0.415661197,0.900418191,0.093303571,0.568763414
13738,0.415711355,0.900418191,0.093341667,0.568810369
13739,0.415761525,0.900418191,0.093388889,0.568857332
13740,0.415811708,0.900418191,0.093391667,0.568904302
13741,0.415861902,0.900418191,0.093395833,0.56895128
13742,0.415912109,0.900418191,0.093409524,0.568998266
13743,0.415962328,0.900418191,0.093427381,0.569045259
13744,0.416012559,0.900418191,0.093469048,0.569092261
13745,0.415942029,0.900156822,0.093520238,0.568974062
13746,0.41599227,0.900156822,0.093550595,0.569021066
13747,0.416042522,0.900156822,0.093557143,0.569068077
13748,0.416092787,0.900156822,0.093567659,0.569115095
13749,0.416143064,0.900156822,0.093575595,0.569162122
13750,0.416193353,0.900156822,0.0935875,0.569209156
13751,0.416243655,0.900156822,0.09361131,0.569256198
13752,0.416293968,0.900156822,0.093613095,0.569303248
13753,0.416344294,0.900156822,0.093627381,0.569350306
13754,0.416394632,0.900156822,0.093633333,0.569397371
13755,0.416444982,0.900156822,0.093634524,0.569444444
13756,0.416495344,0.900156822,0.093639286,0.569491525
13757,0.416545718,0.900156822,0.093683333,0.569538614
13758,0.416596105,0.900156822,0.093741667,0.569585711
13759,0.416525526,0.899895452,0.09374881,0.569467416
13760,0.416575923,0.899895452,0.093785714,0.569514515
13761,0.416626331,0.899895452,0.09383631,0.569561621
13762,0.41655573,0.899634083,0.093838095,0.569443296
13763,0.416606149,0.899634083,0.09385,0.569490404
13764,0.416656579,0.899634083,0.09389881,0.56953752
13765,0.416707022,0.899634083,0.093925,0.569584643
13766,0.416636397,0.899372713,0.093945238,0.569466281
13767,0.416686849,0.899372713,0.093983333,0.569513406
13768,0.416616204,0.899111343,0.09398869,0.569395018
13769,0.416666667,0.899111343,0.094008251,0.569442145
13770,0.416717141,0.899111343,0.094039286,0.569489281
13771,0.416767628,0.899111343,0.094040873,0.569536424
13772,0.416818127,0.899111343,0.094063799,0.569583575
13773,0.416868638,0.899111343,0.094066667,0.569630734
13774,0.416919161,0.899111343,0.094070833,0.5696779
13775,0.416969697,0.899111343,0.09407381,0.569725075
13776,0.417020245,0.899111343,0.094099405,0.569772257
13777,0.417070805,0.899111343,0.0941,0.569819447
13778,0.417121377,0.899111343,0.094145238,0.569866645
13779,0.417171962,0.899111343,0.094147619,0.56991385
13780,0.417222559,0.899111343,0.094148593,0.569961064
13781,0.417273168,0.899111343,0.094157143,0.570008285
13782,0.41732379,0.899111343,0.094175,0.570055514
13783,0.417374424,0.899111343,0.094183333,0.570102751
13784,0.41742507,0.899111343,0.094197222,0.570149996
13785,0.417475728,0.899111343,0.094230357,0.570197248
13786,0.417526399,0.899111343,0.094242857,0.570244509
13787,0.417577082,0.899111343,0.094266667,0.570291777
13788,0.417627777,0.899111343,0.094275,0.570339053
13789,0.417678485,0.899111343,0.094358333,0.570386337
13790,0.417607772,0.898849974,0.094380952,0.570267805
13791,0.417709219,0.898849974,0.094383333,0.570362385
13792,0.417759961,0.898849974,0.094483333,0.570409687
13793,0.417810716,0.898849974,0.094508333,0.570456996
13794,0.417861482,0.898849974,0.094520833,0.570504313
13795,0.417912262,0.898849974,0.09455,0.570551638
13796,0.417963053,0.898849974,0.094585119,0.570598971
13797,0.418013857,0.898849974,0.094678571,0.570646312
13798,0.418064673,0.898849974,0.094691667,0.570693661
13799,0.418115502,0.898849974,0.094694444,0.570741017
13800,0.418044747,0.898588604,0.09473631,0.570622407
13801,0.418095586,0.898588604,0.094746429,0.570669765
13802,0.418146436,0.898588604,0.094754167,0.570717131
13803,0.4181973,0.898588604,0.0948,0.570764506
13804,0.418248175,0.898588604,0.094866667,0.570811888
13805,0.418299063,0.898588604,0.094885714,0.570859278
13806,0.418349963,0.898588604,0.094891667,0.570906676
13807,0.418400876,0.898588604,0.094925,0.570954081
13808,0.418451801,0.898588604,0.094936905,0.571001495
13809,0.418502739,0.898588604,0.09495,0.571048916
13810,0.418553689,0.898588604,0.094954762,0.571096346
13811,0.418604651,0.898588604,0.09497619,0.571143783
13812,0.418655626,0.898588604,0.094991667,0.571191228
13813,0.418706613,0.898588604,0.095022222,0.571238681
13814,0.418757613,0.898588604,0.095041667,0.571286142
13815,0.418808625,0.898588604,0.095091667,0.57133361
13816,0.418859649,0.898588604,0.0951,0.571381087
13817,0.418910686,0.898588604,0.095125,0.571428571
13818,0.418961735,0.898588604,0.095142857,0.571476064
13819,0.419012797,0.898588604,0.09514881,0.571523564
13820,0.419114958,0.898588604,0.095186905,0.571618588
13821,0.419166057,0.898588604,0.095195238,0.571666112
13822,0.419217169,0.898588604,0.095202381,0.571713644
13823,0.419268293,0.898588604,0.095239286,0.571761184
13824,0.419197463,0.898327235,0.095245833,0.571642412
13825,0.419248597,0.898327235,0.095283333,0.571689953
13826,0.419299744,0.898327235,0.095308333,0.571737503
13827,0.419228892,0.898065865,0.095354167,0.571618699
13828,0.419280049,0.898065865,0.095358333,0.571666251
13829,0.419331218,0.898065865,0.09537381,0.57171381
13830,0.4193824,0.898065865,0.095416667,0.571761378
13831,0.419433594,0.898065865,0.095420238,0.571808953
13832,0.4194848,0.898065865,0.095491667,0.571856537
13833,0.41953602,0.898065865,0.095516667,0.571904128
13834,0.419587251,0.898065865,0.095533333,0.571951727
13835,0.419638495,0.898065865,0.095543182,0.571999334
13836,0.419689752,0.898065865,0.095568452,0.572046949
13837,0.419741021,0.898065865,0.095607092,0.572094572
13838,0.419792303,0.898065865,0.095661905,0.572142203
13839,0.419843597,0.898065865,0.095733333,0.572189842
13840,0.419894904,0.898065865,0.095763889,0.572237489
13841,0.419946223,0.898065865,0.095803571,0.572285143
13842,0.419997555,0.898065865,0.095869925,0.572332806
13843,0.4200489,0.898065865,0.095875,0.572380476
13844,0.420100257,0.898065865,0.095927381,0.572428155
13845,0.420151626,0.898065865,0.095941667,0.572475841
13846,0.420203008,0.898065865,0.095966667,0.572523536
13847,0.420254403,0.898065865,0.096008333,0.572571238
13848,0.42030581,0.898065865,0.096016667,0.572618948
13849,0.42035723,0.898065865,0.096045238,0.572666667
13850,0.420408663,0.898065865,0.096055952,0.572714393
13851,0.420460108,0.898065865,0.096083333,0.572762127
13852,0.420511565,0.898065865,0.096097024,0.572809869
13853,0.420563035,0.898065865,0.096125,0.572857619
13854,0.420614518,0.898065865,0.096154167,0.572905377
13855,0.420666014,0.898065865,0.096160714,0.572953143
13856,0.420717522,0.898065865,0.096209524,0.573000917
13857,0.420769042,0.898065865,0.096260714,0.573048699
13858,0.420820576,0.898065865,0.096275,0.573096489
13859,0.420872122,0.898065865,0.096279762,0.573144287
13860,0.42092368,0.898065865,0.096291667,0.573192093
13861,0.420975251,0.898065865,0.096308333,0.573239907
13862,0.421026835,0.898065865,0.09637619,0.573287728
13863,0.420955882,0.897804496,0.096395238,0.573168697
13864,0.421007476,0.897804496,0.0964,0.573216521
13865,0.421059083,0.897804496,0.096416667,0.573264352
13866,0.421110702,0.897804496,0.096475,0.573312192
13867,0.421162334,0.897804496,0.096536905,0.57336004
13868,0.421213979,0.897804496,0.096558333,0.573407896
13869,0.421265636,0.897804496,0.0966,0.57345576
13870,0.421317307,0.897804496,0.096602381,0.573503631
13871,0.421368989,0.897804496,0.096608333,0.573551511
13872,0.421420685,0.897804496,0.096624206,0.573599399
13873,0.421472393,0.897804496,0.096625,0.573647295
13874,0.421524113,0.897804496,0.09666369,0.573695198
13875,0.421575847,0.897804496,0.096716667,0.57374311
13876,0.421627593,0.897804496,0.096803571,0.57379103
13877,0.421679352,0.897804496,0.096829167,0.573838958
13878,0.421731123,0.897804496,0.096833333,0.573886893
13879,0.421782908,0.897804496,0.096866667,0.573934837
13880,0.421834705,0.897804496,0.096877381,0.573982789
13881,0.421886514,0.897804496,0.096933333,0.574030749
13882,0.421938337,0.897804496,0.096933333,0.574078716
13883,0.421990172,0.897804496,0.097061364,0.574126692
13884,0.42204202,0.897804496,0.0970954,0.574174676
13885,0.422093881,0.897804496,0.09712381,0.574222668
13886,0.422145754,0.897804496,0.097141667,0.574270668
13887,0.42219764,0.897804496,0.097158333,0.574318676
