,precision,recall,thresholds,,
12526,0.29509174,0.895297428,0.045643333,0.443879839,
12527,0.295045045,0.895096463,0.045646667,0.443802312,
12528,0.295064591,0.895096463,0.045653333,0.443824423,
12529,0.295084139,0.895096463,0.045672381,0.443846537,
12530,0.29510369,0.895096463,0.045673333,0.443868653,
12531,0.295123244,0.895096463,0.045675238,0.443890771,
12532,0.295076536,0.894895498,0.0457,0.443813226,
12533,0.29509609,0.894895498,0.04570381,0.443835343,
12534,0.295115647,0.894895498,0.04572,0.443857463,
12535,0.295135207,0.894895498,0.045726667,0.443879585,
12536,0.295154769,0.894895498,0.045728571,0.44390171,
12537,0.295174334,0.894895498,0.045735734,0.443923836,
12538,0.295193901,0.894895498,0.04574,0.443945965,
12539,0.295213471,0.894895498,0.045742222,0.443968096,
12540,0.295233044,0.894895498,0.04576,0.443990229,
12541,0.295252619,0.894895498,0.04576,0.444012364,
12542,0.295272197,0.894895498,0.045775238,0.444034502,
12543,0.295291777,0.894895498,0.045786667,0.444056641,
12544,0.29531136,0.894895498,0.045801905,0.444078783,
12545,0.295330946,0.894895498,0.045833333,0.444100927,
12546,0.295350534,0.894895498,0.04584,0.444123074,
12547,0.295370125,0.894895498,0.045844444,0.444145222,
12548,0.295389718,0.894895498,0.045868571,0.444167373,
12549,0.295409314,0.894895498,0.045872381,0.444189526,
12550,0.295428913,0.894895498,0.045872944,0.444211681,
12551,0.295448514,0.894895498,0.045873333,0.444233839,
12552,0.295468118,0.894895498,0.045876667,0.444255998,
12553,0.295487724,0.894895498,0.045892857,0.44427816,
12554,0.295507333,0.894895498,0.045893333,0.444300324,
12555,0.295526945,0.894895498,0.045905714,0.444322491,
12556,0.295546559,0.894895498,0.045909524,0.444344659,
12557,0.295585795,0.894895498,0.045933333,0.444389003,
12558,0.295605417,0.894895498,0.04593619,0.444411178,
12559,0.295625041,0.894895498,0.045958095,0.444433355,
12560,0.295644669,0.894895498,0.045975714,0.444455534,
12561,0.295664299,0.894895498,0.046006667,0.444477716,
12562,0.295683931,0.894895498,0.046017143,0.4444999,
12563,0.295703566,0.894895498,0.04602,0.444522086,
12564,0.295723204,0.894895498,0.046032154,0.444544275,
12565,0.295742844,0.894895498,0.04604,0.444566465,
12566,0.295762487,0.894895498,0.046046667,0.444588658,
12567,0.295782132,0.894895498,0.046065714,0.444610853,
12568,0.29580178,0.894895498,0.046073333,0.44463305,
12569,0.295821431,0.894895498,0.04611,0.44465525,
12570,0.295841084,0.894895498,0.046113333,0.444677452,
12571,0.29586074,0.894895498,0.04612,0.444699655,
12572,0.295880399,0.894895498,0.04614,0.444721862,
12573,0.29590006,0.894895498,0.046146667,0.44474407,
12574,0.295919724,0.894895498,0.04616,0.44476628,
12575,0.29593939,0.894895498,0.046173333,0.444788493,
12576,0.295959059,0.894895498,0.046174286,0.444810708,
12577,0.29597873,0.894895498,0.04618619,0.444832925,
12578,0.295998405,0.894895498,0.046186667,0.444855145,
12579,0.296018081,0.894895498,0.0462,0.444877367,
12580,0.296037761,0.894895498,0.046200952,0.44489959,
12581,0.296057443,0.894895498,0.04620381,0.444921816,
12582,0.296077128,0.894895498,0.046206667,0.444944045,
12583,0.296096815,0.894895498,0.046219524,0.444966275,
12584,0.296116505,0.894895498,0.046221905,0.444988508,
12585,0.296136197,0.894895498,0.046226667,0.445010743,
12586,0.296155893,0.894895498,0.04625,0.44503298,
12587,0.296109079,0.894694534,0.04625619,0.444955275,
12588,0.296128775,0.894694534,0.046266667,0.444977511,
12589,0.296148473,0.894694534,0.046268095,0.44499975,
12590,0.296168175,0.894694534,0.046282857,0.445021991,
12591,0.296187878,0.894694534,0.046286667,0.445044235,
12592,0.296207585,0.894694534,0.04629,0.44506648,
12593,0.296227294,0.894694534,0.046295238,0.445088728,
12594,0.296247006,0.894694534,0.046298413,0.445110978,
12595,0.29626672,0.894694534,0.046304762,0.44513323,
12596,0.296286437,0.894694534,0.046308571,0.445155484,
12597,0.296306156,0.894694534,0.046309524,0.445177741,
12598,0.296325879,0.894694534,0.046313333,0.4452,
12599,0.296345603,0.894694534,0.04632,0.445222261,
12600,0.296365331,0.894694534,0.046323333,0.445244524,
12601,0.296385061,0.894694534,0.046333333,0.44526679,
12602,0.296404794,0.894694534,0.046334286,0.445289058,
12603,0.296424529,0.894694534,0.046353333,0.445311328,
12604,0.296444267,0.894694534,0.046353333,0.4453336,
12605,0.296464007,0.894694534,0.04636,0.445355875,
12606,0.296483751,0.894694534,0.04638,0.445378151,
12607,0.296503497,0.894694534,0.046401587,0.44540043,
12608,0.296523245,0.894694534,0.046404762,0.445422711,
12609,0.296542996,0.894694534,0.046405238,0.445444995,
12610,0.29656275,0.894694534,0.046406667,0.44546728,
12611,0.296582506,0.894694534,0.046422857,0.445489568,
12612,0.296602265,0.894694534,0.046426667,0.445511858,
12613,0.296622027,0.894694534,0.04643619,0.445534151,
12614,0.296641791,0.894694534,0.046446349,0.445556445,
12615,0.296661558,0.894694534,0.046452381,0.445578742,
12616,0.296681327,0.894694534,0.046456667,0.445601041,
12617,0.2967011,0.894694534,0.046456667,0.445623342,
12618,0.296720874,0.894694534,0.046459048,0.445645646,
12619,0.296740652,0.894694534,0.046460952,0.445667951,
12620,0.296760432,0.894694534,0.046469524,0.445690259,
12621,0.296780215,0.894694534,0.04648,0.445712569,
12622,0.2968,0.894694534,0.046482857,0.445734882,
12623,0.296819788,0.894694534,0.04649619,0.445757196,
12624,0.296839579,0.894694534,0.046497143,0.445779513,
12625,0.296859372,0.894694534,0.0465,0.445801832,
12626,0.296879168,0.894694534,0.0465,0.445824154,
12627,0.296898966,0.894694534,0.046506349,0.445846477,
12628,0.296918768,0.894694534,0.046521905,0.445868803,
12629,0.296938571,0.894694534,0.046533333,0.445891131,
12630,0.296958378,0.894694534,0.046533333,0.445913462,
12631,0.296978187,0.894694534,0.046553333,0.445935794,
12632,0.296997999,0.894694534,0.04656,0.445958129,
12633,0.297017813,0.894694534,0.046566667,0.445980466,
12634,0.29703763,0.894694534,0.046570476,0.446002805,
12635,0.29705745,0.894694534,0.046575238,0.446025147,
12636,0.297077272,0.894694534,0.046593333,0.44604749,
12637,0.297097097,0.894694534,0.04659619,0.446069836,
12638,0.297050187,0.894493569,0.046599048,0.445991984,
12639,0.297070013,0.894493569,0.0466,0.446014329,
12640,0.297089841,0.894493569,0.046606667,0.446036677,
12641,0.297109672,0.894493569,0.046613016,0.446059027,
12642,0.297129506,0.894493569,0.046652381,0.446081379,
12643,0.297149342,0.894493569,0.046666667,0.446103733,
12644,0.297102417,0.894292605,0.046669524,0.446025859,
12645,0.297122254,0.894292605,0.04668,0.446048213,
12646,0.297142094,0.894292605,0.046681905,0.446070569,
12647,0.297161937,0.894292605,0.046693333,0.446092928,
12648,0.297181782,0.894292605,0.046693333,0.446115288,
12649,0.29720163,0.894292605,0.046698095,0.446137651,
12650,0.29722148,0.894292605,0.0467,0.446160016,
12651,0.297241333,0.894292605,0.046713333,0.446182383,
12652,0.297261189,0.894292605,0.046713968,0.446204753,
12653,0.297281047,0.894292605,0.046723492,0.446227125,
12654,0.297300909,0.894292605,0.046727619,0.446249499,
12655,0.297340639,0.894292605,0.046733333,0.446294253,
12656,0.297360508,0.894292605,0.046739524,0.446316634,
12657,0.29738038,0.894292605,0.046753333,0.446339017,
12658,0.297400254,0.894292605,0.046765714,0.446361402,
12659,0.297420131,0.894292605,0.046766667,0.44638379,
12660,0.297440011,0.894292605,0.046768571,0.446406179,
12661,0.297459893,0.894292605,0.046773333,0.446428571,
12662,0.297479778,0.894292605,0.046787619,0.446450966,
12663,0.297499666,0.894292605,0.046789048,0.446473362,
12664,0.297519556,0.894292605,0.046789524,0.446495761,
12665,0.297539449,0.894292605,0.046809841,0.446518162,
12666,0.297559345,0.894292605,0.046812381,0.446540565,
12667,0.297579243,0.894292605,0.04681619,0.44656297,
12668,0.297599144,0.894292605,0.046822857,0.446585378,
12669,0.297619048,0.894292605,0.046834286,0.446607788,
12670,0.297572069,0.89409164,0.04684,0.446529834,
12671,0.297591973,0.89409164,0.046853333,0.446552243,
12672,0.29761188,0.89409164,0.046870476,0.446574655,
12673,0.29763179,0.89409164,0.046872381,0.446597069,
12674,0.297651703,0.89409164,0.046873333,0.446619485,
12675,0.297671618,0.89409164,0.046880952,0.446641903,
12676,0.297691536,0.89409164,0.046882381,0.446664324,
12677,0.297711456,0.89409164,0.046886667,0.446686747,
12678,0.297731379,0.89409164,0.04689619,0.446709172,
12679,0.297751305,0.89409164,0.046900952,0.4467316,
12680,0.297771234,0.89409164,0.046902857,0.446754029,
12681,0.29772423,0.893890675,0.046929524,0.446676039,
12682,0.29774416,0.893890675,0.04693619,0.446698468,
12683,0.297764092,0.893890675,0.046958889,0.4467209,
12684,0.297784026,0.893890675,0.046962826,0.446743334,
12685,0.297803964,0.893890675,0.046963175,0.446765769,
12686,0.297823904,0.893890675,0.046969524,0.446788208,
12687,0.297843846,0.893890675,0.04698,0.446810648,
12688,0.297863792,0.893890675,0.04698,0.446833091,
12689,0.29788374,0.893890675,0.046986667,0.446855535,
12690,0.29790369,0.893890675,0.046991111,0.446877983,
12691,0.297923644,0.893890675,0.046993333,0.446900432,
12692,0.2979436,0.893890675,0.047,0.446922884,
12693,0.297963558,0.893890675,0.047006667,0.446945338,
12694,0.29798352,0.893890675,0.04701619,0.446967794,
12695,0.298003484,0.893890675,0.047033333,0.446990252,
12696,0.298023451,0.893890675,0.047033333,0.447012713,
12697,0.29804342,0.893890675,0.04704,0.447035176,
12698,0.298063392,0.893890675,0.04704619,0.447057641,
12699,0.298083367,0.893890675,0.047046667,0.447080109,
12700,0.298103344,0.893890675,0.047047619,0.447102578,
12701,0.298123324,0.893890675,0.047053333,0.44712505,
12702,0.298143307,0.893890675,0.047054286,0.447147525,
12703,0.298163293,0.893890675,0.047062857,0.447170001,
12704,0.298183281,0.893890675,0.047066667,0.44719248,
12705,0.298203272,0.893890675,0.047066667,0.447214961,
12706,0.298223265,0.893890675,0.04708,0.447237444,
12707,0.298243261,0.893890675,0.047080952,0.44725993,
12708,0.29826326,0.893890675,0.047093333,0.447282417,
12709,0.298283262,0.893890675,0.047093333,0.447304907,
12710,0.298303266,0.893890675,0.047096667,0.4473274,
12711,0.298323273,0.893890675,0.047109524,0.447349894,
12712,0.298343283,0.893890675,0.047110952,0.447372391,
12713,0.29838331,0.893890675,0.04712,0.447417392,
12714,0.298403328,0.893890675,0.047129524,0.447439895,
12715,0.298423348,0.893890675,0.047144286,0.447462401,
12716,0.298443371,0.893890675,0.047149524,0.447484909,
12717,0.298396296,0.893689711,0.047153333,0.447406811,
12718,0.29841632,0.893689711,0.047154286,0.447429319,
12719,0.298436347,0.893689711,0.04716,0.447451829,
12720,0.298456376,0.893689711,0.04716,0.447474341,
12721,0.298476408,0.893689711,0.047165714,0.447496855,
12722,0.298496442,0.893689711,0.047168571,0.447519372,
12723,0.29851648,0.893689711,0.047197143,0.447541891,
12724,0.29853652,0.893689711,0.047202208,0.447564412,
12725,0.298556563,0.893689711,0.047212381,0.447586936,
12726,0.298576608,0.893689711,0.047215238,0.447609461,
12727,0.298596656,0.893689711,0.04722,0.44763199,
12728,0.298616707,0.893689711,0.047222857,0.44765452,
12729,0.29863676,0.893689711,0.04722381,0.447677052,
12730,0.298656817,0.893689711,0.047233333,0.447699587,
12731,0.298676876,0.893689711,0.047234286,0.447722124,
12732,0.298696937,0.893689711,0.047234286,0.447744664,
12733,0.298717001,0.893689711,0.04724,0.447767205,
12734,0.298737068,0.893689711,0.047241905,0.447789749,
12735,0.298757138,0.893689711,0.047241905,0.447812295,
12736,0.29877721,0.893689711,0.047259048,0.447834844,
12737,0.298797285,0.893689711,0.04726381,0.447857395,
12738,0.298817363,0.893689711,0.047273333,0.447879948,
12739,0.298837444,0.893689711,0.04727619,0.447902503,
12740,0.298857527,0.893689711,0.04728381,0.44792506,
12741,0.298810404,0.893488746,0.047286667,0.44784689,
12742,0.298830488,0.893488746,0.047292381,0.447869447,
12743,0.298850575,0.893488746,0.047317778,0.447892006,
12744,0.298870664,0.893488746,0.047333333,0.447914568,
12745,0.298890756,0.893488746,0.04733619,0.447937132,
12746,0.298910851,0.893488746,0.047351429,0.447959698,
12747,0.298930949,0.893488746,0.047364762,0.447982266,
12748,0.298951049,0.893488746,0.047373333,0.448004837,
12749,0.298971152,0.893488746,0.04738,0.44802741,
12750,0.298991258,0.893488746,0.0474,0.448049985,
12751,0.299011366,0.893488746,0.047402857,0.448072562,
12752,0.299031477,0.893488746,0.047404444,0.448095142,
12753,0.299051591,0.893488746,0.047409524,0.448117724,
12754,0.299071707,0.893488746,0.047413333,0.448140308,
12755,0.299091826,0.893488746,0.047428889,0.448162895,
12756,0.299111948,0.893488746,0.047433333,0.448185484,
12757,0.299132073,0.893488746,0.04743619,0.448208075,
12758,0.2991522,0.893488746,0.04743619,0.448230668,
12759,0.29917233,0.893488746,0.04744,0.448253264,
12760,0.299192463,0.893488746,0.047446667,0.448275862,
12761,0.299212598,0.893488746,0.047452381,0.448298462,
12762,0.299232737,0.893488746,0.047458095,0.448321065,
12763,0.299252877,0.893488746,0.047466667,0.44834367,
12764,0.299273021,0.893488746,0.047473333,0.448366277,
12765,0.299293167,0.893488746,0.047474286,0.448388886,
12766,0.299313316,0.893488746,0.047480952,0.448411498,
12767,0.299333468,0.893488746,0.04748619,0.448434112,
12768,0.299353622,0.893488746,0.047489524,0.448456728,
12769,0.29937378,0.893488746,0.04752,0.448479346,
12770,0.299393939,0.893488746,0.047526667,0.448501967,
12771,0.299414102,0.893488746,0.047526667,0.44852459,
12772,0.299434267,0.893488746,0.047539048,0.448547215,
12773,0.299454435,0.893488746,0.047545714,0.448569843,
12774,0.299474606,0.893488746,0.047546667,0.448592473,
12775,0.299494779,0.893488746,0.047546667,0.448615105,
12776,0.299514956,0.893488746,0.047546667,0.44863774,
12777,0.299535134,0.893488746,0.047548571,0.448660376,
12778,0.299555316,0.893488746,0.047555238,0.448683015,
12779,0.2995755,0.893488746,0.04757,0.448705657,
12780,0.299595687,0.893488746,0.047573333,0.4487283,
12781,0.299548487,0.893287781,0.047579048,0.448650013,
12782,0.299568675,0.893287781,0.047586667,0.448672656,
12783,0.299588866,0.893287781,0.047589524,0.448695301,
12784,0.299609059,0.893287781,0.047593651,0.448717949,
12785,0.299629255,0.893287781,0.047606667,0.448740599,
12786,0.299649454,0.893287781,0.04762,0.448763251,
12787,0.299669655,0.893287781,0.047630476,0.448785905,
12788,0.29968986,0.893287781,0.047632381,0.448808562,
12789,0.299710067,0.893287781,0.04764,0.448831221,
12790,0.299730276,0.893287781,0.04764,0.448853883,
12791,0.299750489,0.893287781,0.047647619,0.448876546,
12792,0.299770704,0.893287781,0.047649524,0.448899212,
12793,0.299790922,0.893287781,0.047651111,0.448921881,
12794,0.299811143,0.893287781,0.047653333,0.448944551,
12795,0.299831366,0.893287781,0.04765619,0.448967224,
12796,0.299851592,0.893287781,0.047657143,0.448989899,
12797,0.299871821,0.893287781,0.04766,0.449012576,
12798,0.299892052,0.893287781,0.047663333,0.449035256,
12799,0.299912287,0.893287781,0.047670476,0.449057938,
12800,0.299932524,0.893287781,0.047686667,0.449080622,
12801,0.29990552,0.893086817,0.047686667,0.449024957,
12802,0.299925761,0.893086817,0.047693333,0.449047643,
12803,0.29996625,0.893086817,0.04772,0.449093022,
12804,0.299986499,0.893086817,0.047725714,0.449115715,
12805,0.300006751,0.893086817,0.04774,0.44913841,
12806,0.300027005,0.893086817,0.04774,0.449161108,
12807,0.300047262,0.893086817,0.047741905,0.449183808,
12808,0.300067522,0.893086817,0.047749048,0.44920651,
12809,0.300087784,0.893086817,0.04775,0.449229214,
12810,0.30010805,0.893086817,0.047753016,0.449251921,
12811,0.300128318,0.893086817,0.047766667,0.44927463,
12812,0.300148588,0.893086817,0.047766667,0.449297341,
12813,0.300168862,0.893086817,0.04777,0.449320055,
12814,0.300189138,0.893086817,0.04778,0.44934277,
12815,0.300209417,0.893086817,0.04778,0.449365489,
12816,0.300229699,0.893086817,0.047793333,0.449388209,
12817,0.300249983,0.893086817,0.047799048,0.449410932,
12818,0.30027027,0.893086817,0.047809101,0.449433657,
12819,0.30029056,0.893086817,0.04781,0.449456384,
12820,0.300310853,0.893086817,0.047813333,0.449479114,
12821,0.300331148,0.893086817,0.04783,0.449501846,
12822,0.300351446,0.893086817,0.047833333,0.44952458,
12823,0.300371747,0.893086817,0.04784,0.449547317,
12824,0.300412357,0.893086817,0.047846667,0.449592797,
12825,0.300432666,0.893086817,0.04786231,0.44961554,
12826,0.300452978,0.893086817,0.047862857,0.449638286,
12827,0.300473293,0.893086817,0.04786619,0.449661034,
12828,0.30049361,0.893086817,0.04787619,0.449683784,
12829,0.30051393,0.893086817,0.04788,0.449706537,
12830,0.300534253,0.893086817,0.047883333,0.449729292,
12831,0.300554579,0.893086817,0.04788381,0.449752049,
12832,0.300574907,0.893086817,0.047891429,0.449774809,
12833,0.300595238,0.893086817,0.047898571,0.449797571,
12834,0.300615572,0.893086817,0.047913333,0.449820335,
12835,0.300635909,0.893086817,0.04792,0.449843102,
12836,0.300656248,0.893086817,0.047926667,0.44986587,
12837,0.30067659,0.893086817,0.047932381,0.449888641,
12838,0.300696935,0.893086817,0.047933333,0.449911415,
12839,0.300717282,0.893086817,0.047933333,0.449934191,
12840,0.300737633,0.893086817,0.047948571,0.449956969,
12841,0.300757986,0.893086817,0.047952381,0.449979749,
12842,0.300778342,0.893086817,0.04796,0.450002532,
12843,0.3007987,0.893086817,0.047961111,0.450025316,
12844,0.300819062,0.893086817,0.047966667,0.450048104,
12845,0.300839426,0.893086817,0.047967619,0.450070893,
12846,0.300792093,0.892885852,0.047968571,0.449992404,
12847,0.300812458,0.892885852,0.047969524,0.450015193,
12848,0.300832826,0.892885852,0.047970476,0.450037984,
12849,0.300853196,0.892885852,0.04798,0.450060778,
12850,0.300873569,0.892885852,0.047986667,0.450083574,
12851,0.300893946,0.892885852,0.047986667,0.450106372,
12852,0.300914324,0.892885852,0.048006667,0.450129173,
12853,0.300934706,0.892885852,0.048013333,0.450151976,
12854,0.30095509,0.892885852,0.04802,0.450174781,
12855,0.300975478,0.892885852,0.048023333,0.450197588,
12856,0.300995867,0.892885852,0.048025714,0.450220398,
12857,0.30101626,0.892885852,0.048028571,0.45024321,
12858,0.301036656,0.892885852,0.048035238,0.450266025,
12859,0.301057054,0.892885852,0.048046629,0.450288842,
12860,0.301077455,0.892885852,0.048048571,0.450311661,
12861,0.301097858,0.892885852,0.048063333,0.450334482,
12862,0.301118265,0.892885852,0.048069048,0.450357306,
12863,0.301138674,0.892885852,0.048069524,0.450380132,
12864,0.301159086,0.892885852,0.04807,0.45040296,
12865,0.301179501,0.892885852,0.048070476,0.450425791,
12866,0.301199919,0.892885852,0.048070952,0.450448624,
12867,0.301240762,0.892885852,0.04808,0.450494297,
12868,0.301261188,0.892885852,0.048088095,0.450517136,
12869,0.301281617,0.892885852,0.048112857,0.450539979,
12870,0.301302048,0.892885852,0.048113333,0.450562823,
12871,0.301322482,0.892885852,0.048133333,0.45058567,
12872,0.301342919,0.892885852,0.048133333,0.450608519,
12873,0.301363359,0.892885852,0.048142857,0.450631371,
12874,0.301383801,0.892885852,0.04814381,0.450654225,
12875,0.301404247,0.892885852,0.04814991,0.450677081,
12876,0.301424695,0.892885852,0.048177778,0.450699939,
12877,0.301445146,0.892885852,0.04818,0.4507228,
12878,0.301465599,0.892885852,0.048182857,0.450745663,
12879,0.301486056,0.892885852,0.048192381,0.450768528,
12880,0.301506515,0.892885852,0.048198095,0.450791396,
12881,0.301526977,0.892885852,0.048212381,0.450814266,
12882,0.301547441,0.892885852,0.04822,0.450837139,
12883,0.301567909,0.892885852,0.048225238,0.450860013,
12884,0.301588379,0.892885852,0.048240952,0.45088289,
12885,0.301608852,0.892885852,0.048246667,0.45090577,
12886,0.301629328,0.892885852,0.048260317,0.450928651,
12887,0.301649807,0.892885852,0.04827619,0.450951535,
12888,0.301670288,0.892885852,0.048286667,0.450974421,
12889,0.301690772,0.892885852,0.048286667,0.45099731,
12890,0.301711259,0.892885852,0.048286667,0.451020201,
12891,0.301663837,0.892684887,0.048287143,0.450941577,
12892,0.301684325,0.892684887,0.048313333,0.450964467,
12893,0.301704816,0.892684887,0.048338656,0.45098736,
12894,0.301725309,0.892684887,0.048355238,0.451010255,
12895,0.301745805,0.892684887,0.048369524,0.451033152,
12896,0.301766304,0.892684887,0.048403175,0.451056052,
12897,0.301786806,0.892684887,0.048406953,0.451078954,
12898,0.301807311,0.892684887,0.048413333,0.451101858,
12899,0.301827818,0.892684887,0.048413333,0.451124765,
12900,0.301848328,0.892684887,0.04841619,0.451147674,
12901,0.301868841,0.892684887,0.048419048,0.451170586,
12902,0.301889357,0.892684887,0.048426667,0.451193499,
12903,0.301909876,0.892684887,0.048433636,0.451216415,
12904,0.301930397,0.892684887,0.048437576,0.451239334,
12905,0.301950921,0.892684887,0.04844,0.451262254,
12906,0.301971448,0.892684887,0.04844,0.451285177,
12907,0.301991978,0.892684887,0.048455556,0.451308103,
12908,0.30201251,0.892684887,0.048462857,0.45133103,
12909,0.302033045,0.892684887,0.048466667,0.45135396,
12910,0.302053584,0.892684887,0.048469524,0.451376893,
12911,0.302074124,0.892684887,0.048479048,0.451399827,
12912,0.302094668,0.892684887,0.048481905,0.451422764,
12913,0.302115215,0.892684887,0.048499048,0.451445704,
12914,0.302135764,0.892684887,0.048503333,0.451468645,
12915,0.302156316,0.892684887,0.048507619,0.451491589,
12916,0.302176871,0.892684887,0.04852,0.451514535,
12917,0.302197428,0.892684887,0.048520952,0.451537484,
12918,0.302217989,0.892684887,0.048535238,0.451560435,
12919,0.302238552,0.892684887,0.04854,0.451583388,
12920,0.302259118,0.892684887,0.048566667,0.451606344,
12921,0.302279687,0.892684887,0.048573333,0.451629302,
12922,0.302300259,0.892684887,0.04857619,0.451652262,
12923,0.302320833,0.892684887,0.048593333,0.451675225,
12924,0.30234141,0.892684887,0.0486,0.45169819,
12925,0.30236199,0.892684887,0.048629524,0.451721157,
12926,0.302382573,0.892684887,0.048630476,0.451744127,
12927,0.302403159,0.892684887,0.048646667,0.451767099,
12928,0.302423747,0.892684887,0.048653333,0.451790073,
12929,0.302444339,0.892684887,0.048660476,0.45181305,
12930,0.302464933,0.892684887,0.048666667,0.451836029,
12931,0.302485529,0.892684887,0.048673333,0.45185901,
12932,0.302506129,0.892684887,0.048675556,0.451881994,
12933,0.302526732,0.892684887,0.048693333,0.45190498,
12934,0.302547337,0.892684887,0.048694762,0.451927968,
12935,0.302567945,0.892684887,0.048701905,0.451950959,
12936,0.302588556,0.892684887,0.048713333,0.451973952,
12937,0.30260917,0.892684887,0.048718571,0.451996947,
12938,0.302629786,0.892684887,0.048720764,0.452019945,
12939,0.302650405,0.892684887,0.048726667,0.452042945,
12940,0.302602889,0.892483923,0.048727619,0.451964177,
12941,0.302623509,0.892483923,0.048730476,0.451987176,
12942,0.302644132,0.892483923,0.048731429,0.452010178,
12943,0.302664758,0.892483923,0.04873619,0.452033182,
12944,0.302685387,0.892483923,0.048737143,0.452056189,
12945,0.302706019,0.892483923,0.04874,0.452079198,
12946,0.302726653,0.892483923,0.048748571,0.452102209,
12947,0.30274729,0.892483923,0.048753333,0.452125223,
12948,0.302699755,0.892282958,0.048775238,0.452046426,
12949,0.302720393,0.892282958,0.04878,0.452069439,
12950,0.302741034,0.892282958,0.048786667,0.452092455,
12951,0.302761677,0.892282958,0.048806667,0.452115473,
12952,0.302782324,0.892282958,0.048818095,0.452138493,
12953,0.302802973,0.892282958,0.048819524,0.452161515,
12954,0.302823626,0.892282958,0.04882,0.45218454,
12955,0.302844281,0.892282958,0.048828571,0.452207567,
12956,0.302864939,0.892282958,0.048829524,0.452230597,
12957,0.302885599,0.892282958,0.048846667,0.452253629,
12958,0.302858702,0.892081994,0.04886,0.45219783,
12959,0.302879367,0.892081994,0.048873333,0.452220864,
12960,0.302900034,0.892081994,0.04887619,0.4522439,
12961,0.302941377,0.892081994,0.048882857,0.452289979,
12962,0.302962053,0.892081994,0.048883968,0.452313022,
12963,0.302982732,0.892081994,0.048896667,0.452336068,
12964,0.303003413,0.892081994,0.048906667,0.452359115,
12965,0.302955833,0.891881029,0.048909524,0.452280255,
12966,0.302976516,0.891881029,0.048913333,0.452303302,
12967,0.302997201,0.891881029,0.048925714,0.452326352,
12968,0.30303858,0.891881029,0.048933333,0.452372458,
12969,0.303059273,0.891881029,0.048949524,0.452395515,
12970,0.30307997,0.891881029,0.048953333,0.452418574,
12971,0.303100669,0.891881029,0.048959048,0.452441635,
12972,0.303121371,0.891881029,0.04896,0.452464699,
12973,0.303142077,0.891881029,0.048966667,0.452487765,
12974,0.303162784,0.891881029,0.048972381,0.452510834,
12975,0.303183495,0.891881029,0.048995238,0.452533904,
12976,0.303204209,0.891881029,0.048998095,0.452556978,
12977,0.303224925,0.891881029,0.049,0.452580053,
12978,0.303245644,0.891881029,0.04902,0.452603131,
12979,0.303266366,0.891881029,0.049021905,0.452626211,
12980,0.303287091,0.891881029,0.049026667,0.452649294,
12981,0.303307818,0.891881029,0.04904,0.452672379,
12982,0.303328549,0.891881029,0.049046667,0.452695466,
12983,0.303349282,0.891881029,0.049059048,0.452718556,
12984,0.303370018,0.891881029,0.04906,0.452741648,
12985,0.303322395,0.891680064,0.049073333,0.452662722,
12986,0.303343133,0.891680064,0.049086667,0.452685813,
12987,0.303363873,0.891680064,0.04909,0.452708907,
12988,0.303384615,0.891680064,0.049113333,0.452732003,
12989,0.303405361,0.891680064,0.049159048,0.452755102,
12990,0.30342611,0.891680064,0.04916,0.452778203,
12991,0.303446861,0.891680064,0.04918,0.452801306,
12992,0.30339922,0.8914791,0.049206667,0.452722355,
12993,0.303419973,0.8914791,0.049221905,0.452745458,
12994,0.303440728,0.8914791,0.049222857,0.452768563,
12995,0.303461486,0.8914791,0.049222857,0.452791671,
12996,0.303482247,0.8914791,0.049228571,0.452814781,
12997,0.30350301,0.8914791,0.049233333,0.452837893,
12998,0.303523777,0.8914791,0.049253333,0.452861008,
12999,0.303544546,0.8914791,0.049273333,0.452884125,
13000,0.303496886,0.891278135,0.049273333,0.452805146,
13001,0.303517657,0.891278135,0.04928,0.452828262,
13002,0.30353843,0.891278135,0.049286667,0.452851381,
13003,0.303559206,0.891278135,0.049293333,0.452874502,
13004,0.303579985,0.891278135,0.049293333,0.452897626,
13005,0.303600767,0.891278135,0.0493,0.452920752,
13006,0.303621551,0.891278135,0.049304444,0.45294388,
13007,0.303642339,0.891278135,0.049322857,0.452967011,
13008,0.303663129,0.891278135,0.049324762,0.452990144,
13009,0.303683922,0.891278135,0.049325714,0.453013279,
13010,0.303636239,0.89107717,0.049325714,0.452934266,
13011,0.303657033,0.89107717,0.049326667,0.452957401,
13012,0.30367783,0.89107717,0.049333333,0.452980538,
13013,0.30369863,0.89107717,0.049333333,0.453003678,
13014,0.303719433,0.89107717,0.049337258,0.45302682,
13015,0.303740238,0.89107717,0.049349048,0.453049964,
13016,0.303761047,0.89107717,0.049353333,0.453073111,
13017,0.303781858,0.89107717,0.049361905,0.45309626,
13018,0.303802672,0.89107717,0.049362857,0.453119411,
13019,0.303823489,0.89107717,0.049369524,0.453142565,
13020,0.303844309,0.89107717,0.049369524,0.453165721,
13021,0.303865132,0.89107717,0.04939,0.45318888,
13022,0.303885957,0.89107717,0.049409097,0.453212041,
13023,0.303906785,0.89107717,0.049426667,0.453235204,
13024,0.303927617,0.89107717,0.04944,0.45325837,
13025,0.303948451,0.89107717,0.049444762,0.453281538,
13026,0.303969288,0.89107717,0.049453333,0.453304708,
13027,0.303990128,0.89107717,0.049453333,0.453327881,
